,id,status,viralParams,pop,tau,phase
2574,2574,S,,[],0.0,11.0
2575,2575,S,,[],0.0,92.0
2576,2576,S,,[],0,0
2577,2577,S,,[],0,0
2578,2578,S,,[],0.0,117.0
2579,2579,S,,[],0.0,6.0
2580,2580,S,,[],0,0
2581,2581,S,,[],0.0,43.0
2582,2582,S,,[],0.0,33.0
2583,2583,S,,[],0.0,60.0
2584,2584,S,,[],0,0
2585,2585,S,,[],0.0,3.0
2586,2586,S,,[],0.0,69.0
2587,2587,S,,[],0.0,19.0
2588,2588,S,,[],0.0,89.0
2589,2589,R,R,"[0.7700131249192572, 0.7700131249192572, 0.810540131493955, 0.810540131493955, 0.7700131249192572, 0.9951306469335932, 0.8981054088575678, 0.9453741145869136, 0.9453741145869136, 0.9453741145869136, 0.7700131249192571, 0.7700131249192571, 0.7700131249192571, 0.8532001384146894, 0.9453741145869136, 0.9453741145869136, 1.0475059441406245, 0.9951306469335932, 0.9951306469335932, 0.9951306469335932, 0.8981054088575678, 0.9453741145869136, 1.1606714062499994, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.0475059441406243, 1.1026378359374993, 1.1026378359374993, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.0475059441406243, 1.0475059441406243, 1.0475059441406243, 1.0475059441406243, 1.0475059441406243, 1.1026378359374993, 0.8532001384146894, 0.8532001384146894, 0.9951306469335932, 0.9951306469335932, 0.8532001384146893, 0.8532001384146893, 0.9951306469335932, 0.9951306469335932, 0.9453741145869133, 0.995130646933593, 0.8981054088575676, 0.995130646933593, 1.1026378359374993, 1.0475059441406243, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.0475059441406243, 0.995130646933593, 0.995130646933593, 0.995130646933593, 0.995130646933593, 1.0475059441406243, 0.8532001384146894, 0.8532001384146894, 0.8981054088575678, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.0475059441406245, 1.1606714062499996, 1.1606714062499996, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1606714062499996, 1.1606714062499996, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 0.898105408857568, 0.898105408857568, 0.898105408857568, 0.9453741145869137, 0.9453741145869137, 0.9951306469335934, 0.9951306469335934, 0.9951306469335934, 0.9951306469335934, 0.8981054088575681, 0.8532001384146894, 0.8532001384146894]",15.0,14.0
2590,2590,S,,[],0.0,67.0
2591,2591,S,,[],0,0
2592,2592,S,,[],0.0,7.0
2593,2593,S,,[],0,0
2594,2594,S,,[],0.0,28.0
2595,2595,S,,[],0.0,45.0
2596,2596,S,,[],0,0
2597,2597,S,,[],0.0,77.0
2598,2598,S,,[],0,0
2599,2599,S,,[],0.0,71.0
2600,2600,S,,[],0.0,70.0
2601,2601,S,,[],0.0,19.0
2602,2602,S,,[],0.0,88.0
2603,2603,S,,[],0.0,46.0
2604,2604,R,R,"[1.5, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.5, 1.5, 1.5, 1.5, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.3537499999999998, 1.4249999999999998, 1.4249999999999998, 1.3537499999999998, 1.1606714062499996, 1.1606714062499996, 1.3537499999999998, 1.3537499999999998, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.1026378359374995, 1.2217593749999995, 1.1026378359374998, 1.1606714062499996, 1.2860624999999997, 1.2860624999999997, 1.3537499999999998, 1.3537499999999998, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.2217593749999995, 1.2217593749999995, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.3537499999999998, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2217593749999998, 1.3537499999999998, 1.3537499999999998, 1.2217593749999998, 1.2860624999999997, 1.2860624999999997, 1.3537499999999998, 1.3537499999999998, 1.2217593749999995, 1.2217593749999995, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2860624999999997, 1.2860624999999997, 1.4249999999999998, 1.3537499999999998, 1.3537499999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.0475059441406245, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999, 1.2217593749999998, 1.2217593749999998, 1.1026378359374995, 1.1606714062499996]",7.0,6.0
2605,2605,S,,[],0,0
2606,2606,S,,[],0.0,56.0
2607,2607,S,,[],0.0,6.0
2608,2608,S,,[],0.0,80.0
2609,2609,S,,[],0.0,70.0
2610,2610,S,,[],0.0,64.0
2611,2611,S,,[],0.0,78.0
2612,2612,S,,[],0,0
2613,2613,S,,[],0.0,10.0
2614,2614,R,R,"[0.8105401314939548, 0.8532001384146892, 0.8981054088575676, 0.8981054088575676, 0.8532001384146892, 0.995130646933593, 0.8105401314939549, 0.8105401314939549, 0.7700131249192571, 0.7700131249192571, 0.9453741145869133, 1.1606714062499994, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.1026378359374993, 1.1026378359374993, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.0475059441406245, 1.0475059441406245, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.2217593749999995, 1.2217593749999995, 1.0475059441406245, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.2860624999999997, 1.2860624999999997, 1.0475059441406245, 0.9951306469335933, 0.9951306469335933, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1606714062499994, 1.1026378359374993, 1.1026378359374993, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1026378359374995, 1.1026378359374995, 1.1026378359374993, 1.1026378359374993, 1.0475059441406245, 1.0475059441406245, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.0475059441406243, 1.0475059441406243, 1.0475059441406243, 1.0475059441406243, 1.1026378359374993, 1.0475059441406243, 1.0475059441406245, 0.9951306469335932, 1.1026378359374995, 1.1026378359374995, 1.0475059441406245, 1.0475059441406243, 0.9951306469335932, 0.9951306469335932, 0.9951306469335932, 1.0475059441406245, 1.0475059441406245, 0.995130646933593, 0.995130646933593, 0.995130646933593, 0.995130646933593, 0.9951306469335931, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.0475059441406243, 1.0475059441406243, 1.0475059441406243]",55.0,54.0
2615,2615,S,,[],0.0,59.0
2616,2616,S,,[],0.0,71.0
2617,2617,S,,[],0,0
2618,2618,S,,[],0.0,16.0
2619,2619,S,,[],0.0,32.0
2620,2620,R,R,"[1.2860624999999999, 1.2860624999999999, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.2860624999999999, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2860624999999997, 1.2860624999999997, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2217593749999995, 1.2217593749999995, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2860624999999997, 1.2860624999999997, 1.1606714062499996, 1.2860624999999999, 1.2860624999999999, 1.3537499999999998, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.3537499999999998, 1.3537499999999998, 1.4249999999999998, 1.5, 1.5, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.2860624999999997, 1.2860624999999997, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.1606714062499996, 1.1606714062499996, 1.4249999999999998, 1.3537499999999998, 1.4249999999999998, 1.4249999999999998, 1.3537499999999998, 1.35375, 1.2860624999999999, 1.1606714062499999, 1.1606714062499999, 1.1606714062499999, 1.1606714062499999, 1.1606714062499999, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.3537499999999998, 1.3537499999999998, 1.1606714062499994, 1.1606714062499994, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.1026378359374995, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994]",14.0,13.0
2621,2621,S,,[],0,0
2622,2622,S,,[],0.0,45.0
2623,2623,S,,[],0.0,116.0
2624,2624,S,,[],0.0,67.0
2625,2625,S,,[],0,0
2626,2626,S,,[],0.0,1.0
2627,2627,S,,[],0,0
2628,2628,S,,[],0.0,68.0
2629,2629,S,,[],0.0,43.0
2630,2630,S,,[],0,0
2631,2631,S,,[],0,0
2632,2632,S,,[],0,0
2633,2633,S,,[],0.0,34.0
2634,2634,S,,[],0.0,45.0
2635,2635,S,,[],0.0,117.0
2636,2636,R,R,"[1.1606714062499994, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2217593749999995, 1.2217593749999995, 1.1606714062499994, 1.1606714062499994, 1.2217593749999995, 1.1606714062499994, 1.1606714062499994, 1.2217593749999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.2860624999999997, 1.3537499999999998, 1.2860624999999997, 1.4249999999999998, 1.2860624999999997, 1.1606714062499999, 1.1606714062499999, 1.1606714062499999, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.3537499999999998, 1.2860624999999997, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.3537499999999998, 1.3537499999999998, 1.2860624999999997, 1.2860624999999997, 1.3537499999999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2860624999999997, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.3537499999999998, 1.3537499999999998, 1.2860624999999997, 1.2860624999999997, 1.2217593749999995, 1.2217593749999995, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.1606714062499994, 1.1606714062499994, 1.2217593749999995, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2217593749999995, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.1606714062499994, 1.1606714062499994, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2860624999999997, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.0475059441406247, 1.0475059441406247, 1.1606714062499996, 1.1606714062499996, 1.1026378359374993]",16.0,15.0
2637,2637,S,,[],0.0,4.0
2638,2638,S,,[],0.0,27.0
2639,2639,R,R,"[1.1026378359374998, 1.1026378359374998, 1.1026378359374998, 0.9951306469335932, 0.9951306469335932, 0.9951306469335932, 0.9951306469335932, 0.9951306469335932, 0.9951306469335932, 0.9951306469335932, 1.1026378359374995, 1.1026378359374995, 1.0475059441406245, 0.9951306469335932, 0.9951306469335932, 1.0475059441406245, 1.0475059441406245, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 0.9951306469335932, 0.8981054088575678, 0.8532001384146894, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.0475059441406245, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 0.9951306469335932, 0.9951306469335932, 1.0475059441406245, 1.0475059441406245, 0.9453741145869136, 0.9951306469335932, 0.9951306469335932, 0.9951306469335932, 0.9951306469335932, 1.0475059441406245, 0.9453741145869136, 0.9453741145869136, 0.9453741145869136, 0.9453741145869136, 0.9951306469335932, 0.9951306469335932, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 0.9453741145869136, 0.9951306469335932, 0.9951306469335932, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.0475059441406245, 1.0475059441406245, 0.9951306469335932, 0.9951306469335932, 0.9453741145869136, 0.9453741145869136, 0.9453741145869136, 0.9453741145869136, 0.8981054088575678, 0.9951306469335932, 1.0475059441406245, 1.1606714062499996, 1.1606714062499996, 0.9453741145869137, 0.9453741145869137, 0.9453741145869137, 0.9453741145869138, 0.9951306469335932, 0.9951306469335932, 0.9453741145869136, 0.9951306469335932, 0.9951306469335932, 0.8532001384146894, 0.9453741145869136, 0.9453741145869136, 0.9951306469335932, 0.9453741145869136, 0.9453741145869136, 0.9951306469335932, 0.9951306469335932, 0.9951306469335932, 0.9453741145869136, 0.9453741145869136]",44.0,43.0
2640,2640,S,,[],0.0,65.0
2641,2641,S,,[],0,0
2642,2642,R,R,"[1.1026378359374998, 1.1026378359374998, 1.1026378359374998, 1.1026378359374998, 1.0475059441406247, 1.0475059441406247, 1.1026378359374998, 1.1026378359374998, 1.1026378359374998, 1.1026378359374998, 1.047505944140625, 1.047505944140625, 1.047505944140625, 1.0475059441406247, 1.0475059441406247, 1.0475059441406247, 1.0475059441406247, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.0475059441406247, 1.0475059441406247, 1.0475059441406247, 1.0475059441406247, 1.0475059441406247, 1.0475059441406247, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.1026378359374998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2860624999999999, 1.2860624999999999, 1.2217593749999998, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999, 1.2217593749999998, 0.9951306469335937, 0.9951306469335937, 0.9951306469335933, 1.1606714062499996, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2217593749999995, 1.2860624999999997, 1.2217593749999995, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.3537499999999998, 1.3537499999999998, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.2217593749999995, 1.2217593749999995, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2217593749999995, 1.2217593749999995, 1.2860624999999997, 1.3537499999999998, 1.3537499999999998, 1.2860624999999997, 1.3537499999999998, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2860624999999997, 1.2217593749999995, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2217593749999995, 1.2217593749999995, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998]",12.0,11.0
2643,2643,S,,[],0.0,71.0
2644,2644,S,,[],0,0
2645,2645,S,,[],0.0,83.0
2646,2646,R,R,"[1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1026378359374993, 1.1026378359374993, 1.1606714062499994, 1.1606714062499994, 1.0475059441406243, 1.0475059441406243, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 1.1026378359374993, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994, 0.9453741145869136, 0.9453741145869136, 0.9951306469335932, 0.9951306469335932, 0.9951306469335932, 0.9951306469335932, 1.0475059441406245, 1.0475059441406245, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1606714062499994, 1.1606714062499994, 1.1026378359374993, 1.1026378359374993, 1.2217593749999995, 1.2217593749999995, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2217593749999995, 1.2217593749999995, 1.1026378359374995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2217593749999995, 1.1606714062499996, 1.1606714062499994, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2860624999999997, 1.2860624999999997, 1.2217593749999995, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.2217593749999995, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.2217593749999998, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.3537499999999998, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.3537499999999998, 1.2860624999999997, 1.2860624999999997, 1.3537499999999998, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2217593749999995, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 0.9453741145869136, 0.9453741145869136, 0.9453741145869136]",10.0,9.0
2647,2647,S,,[],0,0
2648,2648,S,,[],0.0,50.0
2649,2649,S,,[],0.0,41.0
2650,2650,S,,[],0.0,59.0
2651,2651,S,,[],0,0
2652,2652,S,,[],0.0,93.0
2653,2653,S,,[],0.0,116.0
2654,2654,S,,[],0.0,58.0
2655,2655,S,,[],0.0,50.0
2656,2656,R,R,"[1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.0475059441406245, 1.0475059441406245, 1.2217593749999995, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.2860624999999997, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.4249999999999998, 1.2217593749999998, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.3537499999999998, 1.3537499999999998, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.2860624999999997, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.2217593749999998, 1.2217593749999998, 1.4249999999999998, 1.4249999999999998, 1.3537499999999998, 1.1606714062499994, 1.2860624999999997, 1.1026378359374995, 1.1026378359374995, 1.3537499999999998, 1.3537499999999998, 1.3537499999999998, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.1606714062499996, 1.2217593749999998, 1.2217593749999998, 1.1606714062499996, 1.2217593749999998, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.1606714062499999, 1.1606714062499999, 1.1606714062499999, 1.1606714062499996, 1.1026378359374995, 1.1026378359374995, 1.1026378359374995, 1.0475059441406247, 1.2217593749999998, 1.2217593749999998, 1.2217593749999998, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999, 1.2860624999999999, 1.1026378359374993, 1.1606714062499994, 1.1606714062499994, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2860624999999997, 1.2217593749999995, 1.2217593749999995, 1.0475059441406243, 1.1026378359374993, 1.1026378359374993, 1.1606714062499994, 1.1606714062499994, 1.1606714062499994]",32.0,31.0
2657,2657,S,,[],0,0
2658,2658,S,,[],0.0,81.0
2659,2659,S,,[],0,0
2660,2660,S,,[],0,0
2661,2661,S,,[],0,0
2662,2662,S,,[],0,0
2663,2663,S,,[],0,0
2664,2664,S,,[],0.0,86.0
2665,2665,S,,[],0.0,49.0
2666,2666,S,,[],0.0,122.0
2667,2667,S,,[],0.0,78.0
2668,2668,S,,[],0.0,56.0
2669,2669,S,,[],0,0
2670,2670,S,,[],0,0
2671,2671,S,,[],0.0,87.0
2672,2672,S,,[],0,0
2673,2673,S,,[],0,0
2674,2674,S,,[],0,0
2675,2675,S,,[],0,0
2676,2676,S,,[],0,0
2677,2677,S,,[],0.0,86.0
2678,2678,S,,[],0.0,91.0
2679,2679,S,,[],0,0
2680,2680,S,,[],0.0,77.0
2681,2681,S,,[],0.0,79.0
2682,2682,S,,[],0,0
2683,2683,S,,[],0,0
2684,2684,S,,[],0.0,48.0
2685,2685,S,,[],0,0
2686,2686,R,R,"[0.995130646933593, 0.9453741145869133, 0.9453741145869133, 0.9453741145869133, 0.995130646933593, 0.995130646933593, 0.995130646933593, 0.995130646933593, 0.995130646933593, 1.0475059441406243, 1.0475059441406243, 1.0475059441406243, 1.0475059441406243, 1.0475059441406243, 1.1026378359374993, 0.995130646933593, 1.1026378359374993, 0.9453741145869133, 0.9453741145869133, 0.9453741145869133, 1.0475059441406243, 1.0475059441406243, 1.0475059441406243, 1.0475059441406243, 1.0475059441406243, 1.0475059441406243, 0.9951306469335931, 0.9951306469335931, 0.9951306469335931, 0.9951306469335931, 0.9951306469335931, 0.9951306469335931, 1.1026378359374993, 1.0475059441406243, 0.995130646933593, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 0.995130646933593, 0.9453741145869134, 0.9453741145869134, 0.9453741145869134, 0.9453741145869134, 0.9453741145869134, 1.0475059441406243, 0.9453741145869133, 0.9453741145869133, 0.995130646933593, 0.995130646933593, 1.0475059441406243, 0.995130646933593, 0.995130646933593, 0.995130646933593, 0.995130646933593, 1.0475059441406243, 1.0475059441406243, 1.0475059441406243, 1.0475059441406243, 0.9453741145869134, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.1026378359374995, 1.1026378359374995, 1.2217593749999995, 1.2217593749999995, 1.2217593749999995, 0.8532001384146894, 1.1026378359374993, 1.1026378359374993, 1.1606714062499994, 1.0475059441406245, 1.0475059441406245, 1.1026378359374993, 1.1026378359374993, 1.1026378359374993, 1.0475059441406245, 1.0475059441406245, 1.0475059441406243, 0.8532001384146894, 0.8532001384146894, 0.8532001384146894, 0.810540131493955, 0.8981054088575678, 0.8532001384146894, 0.8532001384146894, 0.8532001384146894, 0.8532001384146894, 1.0475059441406245, 1.0475059441406245, 0.9951306469335932, 0.9951306469335932, 0.9951306469335932, 0.9951306469335932, 0.9951306469335932, 0.9951306469335932, 0.9951306469335932, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 1.0475059441406245, 0.9453741145869136, 0.9453741145869136]",5.0,4.0
2687,2687,S,,[],0.0,80.0
2688,2688,S,,[],0.0,89.0
2689,2689,S,,[],0.0,69.0
2690,2690,R,F,"[0.14999999999999997, 0.14999999999999997, 0.0014999999999999992, 0.0014999999999999992, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 0.014999999999999993, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 0.014999999999999993, 0.014999999999999993, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 1.5, 1.5, 1.5, 1.5, 1.5, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997, 0.14999999999999997]",4.0,3.0
2691,2691,S,,[],0.0,85.0
2692,2692,S,,[],0.0,60.0
2693,2693,S,,[],0.0,95.0
2694,2694,S,,[],0.0,91.0
2695,2695,S,,[],0.0,30.0
